5446 32084
0 385 0.000012
0 391 0.000006
0 393 0.000401
0 394 0.000140
0 395 0.000565
0 396 0.000036
0 397 0.000589
0 398 0.000024
0 399 0.000104
0 401 0.000630
0 402 0.000009
0 403 0.001754
0 404 0.000024
0 406 0.000152
0 407 0.000315
0 409 0.000012
0 410 0.000392
0 411 0.000383
0 412 0.000042
0 414 0.000006
0 417 0.000915
0 418 0.000553
0 420 0.001195
0 421 0.000006
0 422 0.000389
0 423 0.000054
0 424 0.000163
0 425 0.001052
0 426 0.000470
0 428 0.000336
0 430 0.000065
0 432 0.000969
0 433 0.000181
0 434 0.000143
0 435 0.000473
0 436 0.000006
0 437 0.000666
0 438 0.000143
0 439 0.000487
0 441 0.000122
0 444 0.000886
0 445 0.000559
0 448 0.000027
0 449 0.001641
0 450 0.000009
0 452 0.000024
0 459 0.000024
0 462 0.000143
0 465 0.000288
0 466 0.000282
0 467 0.000068
0 468 0.000303
0 469 0.000250
0 470 0.000006
0 471 0.000684
0 472 0.003784
0 473 0.000080
0 474 0.000006
0 475 0.000021
0 476 0.000122
0 479 0.000092
0 481 0.000377
0 482 0.000484
0 483 0.000939
0 484 0.000166
0 485 0.000110
0 487 0.000642
0 489 0.000217
0 492 0.000012
0 493 0.000366
0 494 0.000122
0 495 0.000143
0 496 0.000273
0 497 0.000134
0 498 0.001795
0 499 0.000116
0 500 0.000410
0 501 0.000012
0 505 0.000030
0 507 0.000003
0 509 0.000012
0 510 0.000229
0 511 0.000163
0 513 0.000012
0 514 0.000036
0 517 0.000018
0 518 0.000707
0 519 0.000006
0 520 0.003915
0 521 0.000603
0 523 0.000048
0 525 0.000036
0 528 0.000137
0 529 0.000083
0 531 0.000021
0 532 0.000012
0 534 0.000232
0 535 0.000158
0 537 0.003082
0 539 0.000006
0 541 0.000018
0 542 0.000068
0 543 0.000015
0 544 0.000256
0 546 0.000303
0 548 0.000006
0 549 0.000024
0 550 0.000006
0 551 0.000006
0 552 0.000003
0 553 0.000377
0 554 0.000181
0 555 0.001676
0 557 0.000018
0 559 0.000024
0 561 0.000924
0 562 0.000704
0 563 0.000713
0 564 0.000449
0 565 0.000003
0 566 0.000012
0 575 0.000045
0 576 0.000062
0 578 0.000161
0 579 0.000033
0 582 0.000009
0 583 0.000003
0 588 0.000003
0 591 0.000006
0 593 0.000012
0 594 0.000030
0 595 0.000062
0 596 0.000006
0 597 0.000143
0 598 0.000009
0 600 0.000199
0 601 0.000523
0 602 0.000297
0 603 0.000499
0 604 0.000437
0 605 0.000009
0 606 0.000975
0 607 0.000012
0 608 0.000015
0 609 0.001879
0 610 0.000137
0 611 0.000972
0 612 0.000006
0 613 0.000152
0 614 0.000125
0 615 0.002553
0 616 0.001052
0 617 0.001112
0 618 0.000169
0 619 0.000473
0 620 0.000119
0 621 0.000128
0 637 0.000003
0 638 0.000303
0 639 0.000006
0 640 0.000693
0 641 0.000158
0 642 0.000056
0 643 0.000006
0 644 0.000342
0 645 0.000018
0 646 0.000024
0 647 0.000006
0 648 0.000006
0 649 0.000330
0 650 0.000122
0 651 0.000419
0 652 0.000015
0 654 0.000348
0 655 0.000452
0 656 0.000196
0 657 0.000452
0 658 0.000270
0 659 0.000012
0 660 0.000030
0 661 0.000006
0 664 0.000137
0 665 0.000306
0 666 0.000484
0 667 0.000294
0 668 0.000190
0 669 0.000282
0 670 0.000458
0 671 0.000012
0 672 0.000042
0 673 0.000006
0 674 0.000651
0 675 0.000065
0 676 0.000193
0 677 0.000220
0 678 0.000107
0 679 0.000030
0 680 0.000042
0 681 0.001189
0 682 0.000758
0 684 0.000143
0 685 0.000149
0 692 0.001391
0 693 0.000791
0 694 0.000134
0 695 0.000621
0 696 0.000282
0 703 0.000006
0 704 0.000187
0 705 0.000163
0 706 0.000003
0 707 0.000134
0 708 0.000003
0 709 0.000018
0 710 0.000018
0 711 0.000484
0 712 0.000202
0 713 0.000288
0 714 0.000948
0 715 0.000045
0 716 0.000003
0 717 0.000006
0 718 0.000493
0 719 0.000440
0 720 0.000419
0 721 0.005306
0 722 0.000018
0 723 0.000012
0 724 0.000140
0 725 0.000181
0 726 0.002214
0 727 0.001112
0 728 0.002396
0 729 0.001816
0 730 0.000003
0 731 0.001043
0 732 0.000012
0 745 0.000018
0 746 0.000018
0 747 0.000199
0 748 0.000140
0 749 0.000012
0 750 0.000030
0 751 0.000024
0 752 0.000042
0 754 0.000071
0 755 0.000003
0 756 0.000015
0 758 0.000006
0 759 0.000354
0 760 0.000068
0 761 0.000473
0 762 0.000178
0 767 0.000006
0 771 0.000009
0 774 0.000030
0 790 0.001109
0 791 0.000669
0 792 0.000853
0 793 0.000027
0 794 0.000452
0 795 0.000300
0 796 0.000161
0 797 0.000541
0 798 0.000166
0 799 0.000006
0 800 0.002952
0 801 0.001228
0 802 0.002006
0 803 0.000143
0 804 0.002235
0 805 0.000256
0 806 0.004313
0 807 0.001400
0 808 0.001058
0 809 0.000669
0 810 0.000562
0 823 0.000003
0 825 0.000012
0 826 0.000175
0 829 0.000018
0 830 0.000241
0 831 0.000407
0 832 0.000128
0 833 0.001049
0 835 0.000059
0 836 0.000684
0 837 0.000199
0 838 0.000039
0 839 0.000009
0 846 0.007443
0 848 0.002027
0 849 0.002128
0 850 0.000547
0 853 0.001620
0 855 0.000859
0 857 0.000012
0 858 0.000377
0 860 0.000018
0 861 0.000045
0 862 0.000003
0 863 0.000048
0 864 0.000196
0 865 0.000012
0 866 0.000015
0 868 0.000048
0 870 0.000152
0 871 0.000169
0 872 0.000577
0 874 0.000018
0 876 0.000865
0 877 0.000318
0 878 0.000268
0 880 0.000202
0 894 0.003180
0 895 0.000134
0 896 0.001064
0 897 0.001234
0 898 0.000030
0 899 0.000006
0 903 0.000006
0 906 0.000508
0 907 0.000036
0 908 0.000713
0 909 0.000348
0 910 0.000229
0 911 0.000140
0 912 0.000315
0 913 0.000294
0 914 0.000538
0 915 0.000140
0 916 0.002538
0 917 0.006652
0 918 0.019989
0 919 0.000428
0 920 0.000755
0 921 0.000452
0 922 0.002393
0 923 0.000499
0 924 0.000698
0 925 0.004022
0 926 0.000024
0 927 0.000030
0 928 0.000012
0 931 0.003011
0 932 0.002057
0 933 0.001257
0 934 0.001641
0 935 0.000268
0 936 0.000134
0 951 0.000152
0 952 0.000012
0 954 0.000122
0 956 0.000684
0 957 0.000871
0 958 0.000175
0 959 0.000021
0 961 0.000039
0 962 0.000449
0 963 0.000012
0 964 0.000030
0 966 0.000268
0 968 0.000262
0 969 0.000018
0 970 0.000268
0 971 0.000006
0 972 0.000146
0 973 0.000042
0 974 0.000054
0 976 0.000027
0 977 0.000006
0 978 0.000054
0 979 0.000065
0 981 0.000006
0 983 0.000006
0 999 0.000158
0 1000 0.000015
0 1003 0.000128
0 1004 0.000024
0 1005 0.000137
0 1006 0.000187
0 1007 0.000517
0 1008 0.000461
0 1009 0.000012
0 1011 0.000214
0 1012 0.000006
0 1013 0.000196
0 1014 0.000166
0 1015 0.000009
0 1017 0.000006
0 1031 0.000241
0 1032 0.007957
0 1033 0.017189
0 1034 0.001376
0 1035 0.000006
0 1036 0.006132
0 1037 0.006105
0 1038 0.000722
0 1039 0.000149
0 1040 0.000889
0 1041 0.003822
0 1042 0.007660
0 1043 0.003706
0 1044 0.000024
0 1045 0.009431
0 1046 0.000116
0 1047 0.003059
0 1048 0.020568
0 1049 0.004860
0 1050 0.000062
0 1051 0.004093
0 1052 0.000045
0 1053 0.000006
0 1065 0.001436
0 1066 0.000006
0 1067 0.000226
0 1068 0.000045
0 1069 0.000077
0 1070 0.000841
0 1071 0.000377
0 1073 0.000006
0 1074 0.000618
0 1075 0.000300
0 1076 0.000443
0 1077 0.000077
0 1078 0.000372
0 1080 0.000285
0 1081 0.005579
0 1082 0.000033
0 1083 0.000024
0 1084 0.001129
0 1085 0.000036
0 1086 0.000018
0 1087 0.000012
0 1088 0.000006
0 1089 0.000006
0 1105 0.000006
0 1106 0.000262
0 1107 0.000297
0 1109 0.000166
0 1110 0.000143
0 1112 0.000223
0 1113 0.000660
0 1114 0.000223
0 1115 0.000143
0 1117 0.000470
0 1118 0.000172
0 1119 0.000146
0 1120 0.000865
0 1123 0.000006
0 1124 0.000024
0 1126 0.001115
0 1127 0.000187
0 1128 0.000386
0 1129 0.000589
0 1130 0.000059
0 1131 0.000009
0 1140 0.000030
0 1141 0.000015
0 1142 0.000065
0 1143 0.000036
0 1144 0.000012
0 1145 0.000006
0 1146 0.000012
0 1147 0.000140
0 1148 0.000012
0 1149 0.000018
0 1150 0.000054
0 1151 0.000389
0 1152 0.000003
0 1153 0.000294
0 1154 0.000021
0 1155 0.000009
0 1156 0.000015
0 1157 0.000131
0 1162 0.000006
0 1166 0.000324
0 1168 0.000184
0 1169 0.000006
0 1170 0.000003
0 1215 0.000018
0 1217 0.000642
0 1219 0.000140
0 1220 0.000116
0 1222 0.000110
0 1223 0.001103
0 1224 0.000794
0 1226 0.000054
0 1228 0.001097
0 1229 0.000006
0 1230 0.000030
0 1232 0.000012
0 1234 0.002827
0 1235 0.000122
0 1237 0.001100
0 1239 0.001988
0 1241 0.001394
0 1243 0.000059
0 1244 0.000681
0 1246 0.000015
0 1248 0.000006
0 1250 0.000131
0 1252 0.000565
0 1254 0.000006
0 1256 0.000300
0 1277 0.000116
0 1278 0.000006
0 1279 0.002384
0 1282 0.000006
0 1287 0.000654
0 1288 0.000140
0 1291 0.000006
0 1292 0.000030
0 1295 0.000383
0 1296 0.000889
0 1298 0.000006
0 1299 0.000024
0 1305 0.000012
0 1310 0.000012
0 1325 0.000122
0 1326 0.000131
0 1328 0.000116
0 1338 0.000517
0 1339 0.000012
0 1341 0.000006
0 1342 0.001290
0 1343 0.000006
0 1345 0.000618
0 1346 0.000051
0 1348 0.000294
0 1353 0.000431
0 1356 0.000018
0 1357 0.000012
0 1358 0.000704
0 1359 0.006087
0 1360 0.000749
0 1361 0.000589
0 1363 0.001843
0 1365 0.001269
0 1366 0.005407
0 1368 0.000431
0 1371 0.000018
0 1372 0.000131
0 1374 0.006153
0 1375 0.002107
0 1376 0.000175
0 1377 0.002740
0 1378 0.003317
0 1379 0.000339
0 1380 0.000268
0 1381 0.001213
0 1382 0.000056
0 1383 0.000945
0 1384 0.000508
0 1385 0.000366
0 1386 0.000309
0 1387 0.002045
0 1388 0.001792
0 1389 0.005882
0 1390 0.000262
0 1391 0.001754
0 1393 0.000030
0 1396 0.000006
0 1402 0.000024
0 1404 0.000006
0 1407 0.000018
0 1412 0.001673
0 1413 0.000737
0 1414 0.000030
0 1415 0.001926
0 1416 0.000268
0 1417 0.001361
0 1419 0.000270
0 1420 0.000009
0 1422 0.000443
0 1423 0.000003
0 1424 0.001115
0 1426 0.000547
0 1427 0.000012
0 1430 0.000208
0 1432 0.000196
0 1434 0.000146
0 1438 0.000012
0 1440 0.000291
0 1441 0.000006
0 1443 0.000158
0 1444 0.000009
0 1446 0.000190
0 1449 0.000065
0 1451 0.000003
0 1453 0.000223
0 1454 0.001448
0 1456 0.000006
0 1457 0.000006
0 1463 0.000012
0 1464 0.000755
0 1465 0.000398
0 1466 0.001272
0 1467 0.001819
0 1471 0.001914
0 1472 0.000003
0 1473 0.000666
0 1474 0.000407
0 1475 0.000577
0 1479 0.000898
0 1480 0.001153
0 1483 0.000270
0 1484 0.000027
0 1489 0.000039
0 1490 0.000033
0 1491 0.000006
0 1493 0.000030
0 1494 0.000003
0 1497 0.000006
0 1498 0.000012
0 1499 0.000190
0 1501 0.000259
0 1502 0.000083
0 1503 0.000054
0 1505 0.000006
0 1507 0.000847
0 1508 0.000493
0 1509 0.000529
0 1510 0.000294
0 1513 0.000006
0 1520 0.000006
0 1521 0.000826
0 1522 0.001935
0 1523 0.000731
0 1524 0.000131
0 1525 0.000782
0 1526 0.000431
0 1527 0.000443
0 1528 0.002577
0 1529 0.000012
0 1530 0.000140
0 1531 0.001772
0 1532 0.000259
0 1537 0.000006
0 1560 0.000321
0 1561 0.000999
0 1562 0.000149
0 1563 0.000006
0 1564 0.000146
0 1565 0.000865
0 1566 0.000012
0 1567 0.000238
0 1568 0.000202
0 1569 0.000743
0 1570 0.000006
0 1571 0.000006
0 1572 0.000755
0 1573 0.000508
0 1574 0.000217
0 1575 0.001005
0 1576 0.000172
0 1577 0.000119
0 1578 0.000226
0 1579 0.000006
0 1581 0.000012
0 1582 0.000027
0 1583 0.000324
0 1584 0.000291
0 1585 0.000018
0 1586 0.000033
0 1587 0.000348
0 1588 0.000345
0 1589 0.000187
0 1590 0.000583
0 1591 0.000027
0 1593 0.001118
0 1594 0.000419
0 1595 0.000285
0 1596 0.000716
0 1597 0.000021
0 1599 0.000003
0 1612 0.000196
0 1613 0.000104
0 1614 0.000327
0 1615 0.000062
0 1616 0.000372
0 1617 0.000021
0 1618 0.000455
0 1619 0.000006
0 1620 0.001103
0 1621 0.000003
0 1622 0.000651
0 1623 0.000018
0 1625 0.000021
0 1626 0.000464
0 1627 0.000009
0 1628 0.000193
0 1630 0.000006
0 1631 0.000006
0 1633 0.001905
0 1634 0.000868
0 1635 0.000496
0 1636 0.000800
0 1637 0.001005
0 1639 0.000149
0 1640 0.000018
0 1642 0.000279
0 1643 0.000487
0 1644 0.000134
0 1645 0.000814
0 1646 0.000036
0 1648 0.002128
0 1649 0.000285
0 1650 0.002729
0 1651 0.000006
0 1652 0.000024
0 1653 0.000006
0 1654 0.002336
0 1655 0.001251
0 1656 0.001991
0 1657 0.001186
0 1658 0.000511
0 1670 0.000015
0 1671 0.000018
0 1672 0.000146
0 1673 0.000006
0 1674 0.000086
0 1675 0.000300
0 1676 0.000377
0 1677 0.000062
0 1678 0.000268
0 1679 0.000737
0 1680 0.000125
0 1681 0.000045
0 1694 0.000205
0 1695 0.000143
0 1696 0.000146
0 1697 0.000006
0 1698 0.000128
0 1699 0.000300
0 1701 0.000220
0 1702 0.001355
0 1703 0.000523
0 1704 0.000511
0 1705 0.000006
0 1706 0.001421
0 1707 0.000372
0 1708 0.000270
0 1709 0.000630
0 1710 0.000158
0 1711 0.000012
0 1712 0.000589
0 1717 0.000018
0 1719 0.000006
0 1722 0.000006
0 1723 0.000140
0 1724 0.000541
0 1725 0.000434
0 1726 0.000948
0 1727 0.000348
0 1728 0.000853
0 1729 0.000190
0 1733 0.000006
0 1744 0.000006
0 1745 0.000006
0 1753 0.000006
0 1754 0.000196
0 1755 0.000125
0 1758 0.000116
0 1759 0.000161
0 1761 0.000030
0 1762 0.000006
0 1763 0.000056
0 1767 0.000360
0 1768 0.000033
0 1769 0.000128
0 1770 0.000146
0 1771 0.001352
0 1772 0.000030
0 1773 0.000178
0 1774 0.000829
0 1775 0.000104
0 1776 0.000235
0 1782 0.000003
0 1783 0.000003
0 1784 0.000003
0 1785 0.000089
0 1789 0.000006
0 1790 0.000395
0 1792 0.000505
0 1793 0.000018
0 1794 0.000137
0 1796 0.000143
0 1797 0.000036
0 1798 0.000300
0 1799 0.000535
0 1801 0.000178
0 1802 0.000024
0 1803 0.000018
0 1804 0.001685
0 1806 0.000018
0 1807 0.003210
0 1808 0.001596
0 1809 0.002743
0 1810 0.001144
0 1811 0.000294
0 1812 0.000006
0 1822 0.000021
0 1824 0.001127
0 1826 0.001204
0 1827 0.000006
0 1828 0.000006
0 1829 0.000006
0 1831 0.000006
0 1832 0.000006
0 1833 0.000030
0 1834 0.000018
0 1835 0.000006
0 1839 0.000065
0 1840 0.000030
0 1841 0.000033
0 1842 0.000045
0 1849 0.000728
0 1850 0.000291
0 1851 0.000018
0 1853 0.000006
0 1854 0.000030
0 1856 0.000178
0 1858 0.000722
0 1859 0.000178
0 1860 0.000547
0 1862 0.000143
0 1863 0.000018
0 1864 0.001394
0 1865 0.000184
0 1866 0.000161
0 1867 0.000398
0 1868 0.000273
0 1869 0.000012
0 1870 0.000006
0 1876 0.000012
0 1877 0.000422
0 1878 0.000054
0 1879 0.000012
0 1882 0.000036
0 1883 0.000012
0 1884 0.000541
0 1885 0.000354
0 1886 0.000140
0 1888 0.000086
0 1890 0.001234
0 1891 0.000122
0 1892 0.000155
0 1893 0.000172
0 1894 0.000006
0 1896 0.000059
0 1898 0.000006
0 1899 0.000015
0 1900 0.000152
0 1901 0.000009
0 1902 0.000030
0 1903 0.000202
0 1907 0.000030
0 1908 0.000018
0 1909 0.000039
0 1911 0.000128
0 1913 0.000036
0 1914 0.000401
0 1915 0.000030
0 1917 0.000149
0 1938 0.000012
0 1939 0.000158
0 1944 0.000012
0 1945 0.000098
0 1946 0.000651
0 1947 0.000541
0 1948 0.000006
0 1949 0.000015
0 1950 0.000125
0 1951 0.000609
0 1952 0.000202
0 1953 0.000083
0 1954 0.000987
0 1955 0.000006
0 1957 0.000006
0 1983 0.000056
0 1984 0.000006
0 1985 0.000122
0 1986 0.000068
0 1987 0.000012
0 1988 0.000211
0 1989 0.000128
0 1990 0.000776
0 1991 0.000012
0 1992 0.000003
0 1993 0.000018
0 1994 0.000202
0 1995 0.000018
0 1996 0.000012
0 1999 0.000030
0 2000 0.000134
0 2002 0.000877
0 2003 0.000006
0 2004 0.000074
0 2005 0.000006
0 2006 0.000018
0 2008 0.000018
0 2009 0.001052
0 2011 0.000030
0 2043 0.000006
0 2050 0.000006
0 2057 0.000018
0 2058 0.000006
0 2066 0.000024
0 2068 0.000012
0 2069 0.000062
0 2070 0.000006
0 2075 0.000089
0 2079 0.000015
0 2085 0.000499
0 2087 0.000294
0 2089 0.000140
0 2093 0.000012
0 2122 0.000003
0 2130 0.000006
0 2132 0.000330
0 2137 0.000018
0 2162 0.000006
0 2166 0.000045
0 2169 0.000024
0 2171 0.000511
0 2173 0.000024
0 2175 0.000003
0 2179 0.000303
0 2180 0.000291
0 2182 0.000158
0 2183 0.001507
0 2186 0.003689
0 2189 0.000021
0 2190 0.000758
0 2192 0.003385
0 2193 0.002479
0 2194 0.000586
0 2195 0.002491
0 2196 0.000425
0 2197 0.000508
0 2198 0.000392
0 2199 0.000321
0 2201 0.000018
0 2203 0.000470
0 2204 0.000437
0 2205 0.000006
0 2206 0.000178
0 2207 0.000006
0 2208 0.003510
0 2209 0.006147
0 2210 0.000077
0 2211 0.001560
0 2219 0.000279
0 2226 0.000172
0 2231 0.000009
0 2232 0.000122
0 2238 0.000006
0 2244 0.000006
0 2253 0.000065
0 2257 0.000021
0 2260 0.000187
0 2261 0.000009
0 2264 0.000149
0 2267 0.000832
0 2273 0.000015
0 2274 0.000006
0 2275 0.000024
0 2280 0.000006
0 2283 0.000152
0 2286 0.000377
0 2289 0.000018
0 2290 0.000024
0 2291 0.000012
0 2295 0.000149
0 2297 0.000140
0 2298 0.000006
0 2299 0.000018
0 2302 0.000003
0 2310 0.000006
0 2315 0.000012
0 2317 0.000048
0 2318 0.000030
0 2327 0.000006
0 2328 0.000006
0 2338 0.000268
0 2339 0.000369
0 2340 0.000015
0 2341 0.000006
0 2343 0.000125
0 2345 0.000273
0 2346 0.000098
0 2347 0.000048
0 2348 0.000291
0 2349 0.000018
0 2350 0.000452
0 2351 0.000375
0 2352 0.000012
0 2353 0.000273
0 2354 0.000300
0 2355 0.000009
0 2356 0.000003
0 2357 0.000015
0 2358 0.000006
0 2359 0.000006
0 2360 0.000006
0 2362 0.000018
0 2364 0.000152
0 2365 0.000024
0 2366 0.000152
0 2367 0.000172
0 2370 0.000006
0 2376 0.000003
0 2378 0.000018
0 2379 0.000146
0 2380 0.000024
0 2381 0.000119
0 2382 0.000006
0 2383 0.000012
0 2384 0.000241
0 2385 0.000006
0 2386 0.000021
0 2387 0.000440
0 2388 0.000012
0 2389 0.000006
0 2390 0.000012
0 2391 0.000716
0 2392 0.000033
0 2393 0.000024
0 2395 0.000131
0 2396 0.000122
0 2397 0.000083
0 2398 0.000288
0 2399 0.000027
0 2400 0.000012
0 2401 0.000006
0 2402 0.000021
0 2403 0.000152
0 2404 0.000036
0 2405 0.000152
0 2406 0.000232
0 2407 0.000253
0 2408 0.000125
0 2409 0.000018
0 2410 0.000143
0 2419 0.000021
0 2420 0.000012
0 2422 0.000012
0 2424 0.000012
0 2426 0.000015
0 2427 0.000042
0 2428 0.000024
0 2429 0.000042
0 2430 0.000018
0 2431 0.000015
0 2432 0.000065
0 2433 0.000003
0 2435 0.000006
0 2436 0.000006
0 2437 0.000012
0 2442 0.000006
0 2443 0.000012
0 2445 0.000006
0 2447 0.000024
0 2448 0.000012
0 2449 0.000054
0 2451 0.000018
0 2453 0.000012
0 2460 0.000051
0 2461 0.000042
0 2462 0.000012
0 2463 0.000006
0 2466 0.000006
0 2467 0.000012
0 2468 0.000140
0 2469 0.000018
0 2470 0.000009
0 2472 0.000006
0 2473 0.000196
0 2474 0.000006
0 2475 0.000042
0 2476 0.000006
0 2477 0.000006
0 2478 0.000012
0 2480 0.000015
0 2481 0.000006
0 2484 0.000122
0 2485 0.000021
0 2487 0.000006
0 2491 0.000006
0 2492 0.000012
0 2493 0.000006
0 2494 0.000006
0 2495 0.000003
0 2496 0.000039
0 2497 0.000006
0 2498 0.000006
0 2499 0.000006
0 2500 0.000018
0 2503 0.000027
0 2506 0.000030
0 2507 0.000012
0 2508 0.000003
0 2509 0.000009
0 2510 0.000003
0 2511 0.000003
0 2512 0.000003
0 2513 0.000003
0 2515 0.000006
0 2517 0.000012
0 2519 0.000006
0 2521 0.000003
0 2522 0.000003
0 2524 0.000018
0 2525 0.000012
0 2526 0.000012
0 2541 0.000012
0 2542 0.000401
0 2543 0.000633
0 2544 0.000039
0 2547 0.000036
0 2549 0.000731
0 2550 0.000006
0 2551 0.000006
0 2552 0.000990
0 2553 0.000987
0 2554 0.000012
0 2555 0.000327
0 2556 0.000149
0 2557 0.000675
0 2558 0.000196
0 2559 0.000416
0 2560 0.000068
0 2561 0.000229
0 2562 0.000009
0 2563 0.000030
0 2564 0.000131
0 2565 0.000036
0 2591 0.000018
0 2592 0.000006
0 2593 0.000187
0 2594 0.000003
0 2597 0.000681
0 2599 0.000024
0 2603 0.000018
0 2604 0.000229
0 2605 0.000048
0 2606 0.000092
0 2607 0.000003
0 2608 0.000009
0 2609 0.000594
0 2610 0.000086
0 2611 0.000214
0 2612 0.000449
0 2613 0.000190
0 2615 0.000122
0 2635 0.000306
0 2636 0.000621
0 2637 0.000425
0 2638 0.000006
0 2639 0.000282
0 2640 0.000140
0 2641 0.000743
0 2642 0.000006
0 2644 0.000039
0 2645 0.000960
0 2646 0.000366
0 2647 0.000018
0 2648 0.000110
0 2649 0.000351
0 2650 0.000039
0 2651 0.000612
0 2652 0.000550
0 2653 0.000006
0 2654 0.000199
0 2655 0.000006
0 2667 0.000003
0 2686 0.000006
0 2687 0.000178
0 2688 0.000541
0 2689 0.000009
0 2690 0.000003
0 2691 0.000119
0 2692 0.000265
0 2694 0.000051
0 2695 0.000006
0 2696 0.000006
0 2697 0.000045
0 2698 0.000244
0 2699 0.000024
0 2700 0.000018
0 2701 0.000149
0 2702 0.000193
0 2703 0.000018
0 2704 0.000273
0 2705 0.001448
0 2706 0.000122
0 2708 0.000012
0 2709 0.000039
0 2741 0.000152
0 2742 0.000089
0 2743 0.000030
0 2744 0.000024
0 2745 0.000006
0 2746 0.000128
0 2747 0.000137
0 2749 0.000006
0 2750 0.000098
0 2751 0.000190
0 2753 0.000030
0 2755 0.000021
0 2756 0.000196
0 2757 0.000437
0 2759 0.000175
0 2760 0.000018
0 2769 0.000077
0 2770 0.000018
0 2774 0.000065
0 2775 0.000137
0 2776 0.000146
0 2778 0.000027
0 2779 0.000161
0 2780 0.000006
0 2790 0.000006
0 2791 0.000012
0 2792 0.001780
0 2793 0.000431
0 2794 0.000018
0 2795 0.000036
0 2796 0.001076
0 2797 0.000077
0 2798 0.000725
0 2799 0.000217
0 2800 0.000012
0 2801 0.001430
0 2802 0.000232
0 2803 0.003148
0 2804 0.000033
0 2805 0.000006
0 2806 0.000535
0 2807 0.004482
0 2808 0.001254
0 2809 0.002015
0 2810 0.000315
0 2811 0.000303
0 2812 0.000024
0 2813 0.000140
0 2827 0.000021
0 2828 0.000773
0 2829 0.001323
0 2830 0.000006
0 2831 0.000259
0 2832 0.000407
0 2833 0.000021
0 2834 0.000036
0 2835 0.000122
0 2836 0.000544
0 2837 0.000268
0 2838 0.001611
0 2840 0.000268
0 2842 0.000901
0 2843 0.000758
0 2844 0.001385
0 2845 0.000568
0 2846 0.000125
0 2847 0.000012
0 2848 0.000030
0 2851 0.000086
0 2852 0.000155
0 2854 0.000446
0 2855 0.000024
0 2856 0.000074
0 2858 0.000419
0 2860 0.000131
0 2861 0.000006
0 2862 0.000684
0 2863 0.000172
0 2864 0.001489
0 2865 0.000012
0 2868 0.000422
0 2869 0.000336
0 2870 0.000889
0 2873 0.000270
0 2885 0.000018
0 2889 0.000184
0 2890 0.000036
0 2891 0.000939
0 2892 0.000033
0 2893 0.000006
0 2895 0.000006
0 2896 0.000788
0 2897 0.000006
0 2898 0.000746
0 2899 0.000166
0 2900 0.002003
0 2902 0.000250
0 2903 0.002090
0 2904 0.000071
0 2905 0.000687
0 2906 0.002437
0 2908 0.000006
0 2909 0.000166
0 2910 0.000018
0 2931 0.000051
0 2932 0.000152
0 2933 0.000006
0 2934 0.000080
0 2935 0.000030
0 2936 0.000232
0 2937 0.000012
0 2938 0.000648
0 2939 0.000003
0 2940 0.000392
0 2941 0.000003
0 2942 0.000006
0 2943 0.000009
0 2944 0.000580
0 2945 0.001082
0 2946 0.000502
0 2949 0.000012
