27579 93833
0 1692 0.000012
0 1696 0.000054
0 1700 0.000012
0 1701 0.000152
0 1703 0.000116
0 1704 0.000122
0 1706 0.000101
0 1707 0.000110
0 1709 0.000134
0 1711 0.000360
0 1713 0.000024
0 1714 0.000080
0 1715 0.000006
0 1718 0.000018
0 1719 0.000110
0 1721 0.000202
0 1722 0.000018
0 1725 0.000122
0 1732 0.000054
0 1733 0.000006
0 1734 0.000116
0 1735 0.000161
0 1738 0.000018
0 1739 0.000042
0 1740 0.000006
0 1747 0.000036
0 1748 0.000054
0 1750 0.000006
0 1752 0.000042
0 1755 0.000339
0 1756 0.000012
0 1757 0.000003
0 1758 0.000060
0 1759 0.000057
0 1760 0.000074
0 1761 0.000277
0 1762 0.000003
0 1763 0.000006
0 1767 0.000018
0 1768 0.000009
0 1769 0.000027
0 1771 0.000006
0 1772 0.000122
0 1777 0.000030
0 1780 0.000006
0 1782 0.000012
0 1785 0.000018
0 1786 0.000077
0 1791 0.000101
0 1792 0.000024
0 1797 0.000146
0 1800 0.000012
0 1801 0.000158
0 1802 0.000006
0 1804 0.000024
0 1807 0.000006
0 1809 0.000006
0 1810 0.000045
0 1811 0.000057
0 1812 0.000354
0 1814 0.000143
0 1816 0.000006
0 1817 0.000057
0 1818 0.000006
0 1819 0.000113
0 1820 0.000006
0 1821 0.000018
0 1823 0.000006
0 1825 0.000012
0 1829 0.000012
0 1830 0.000316
0 1832 0.000006
0 1836 0.000137
0 1845 0.000122
0 1852 0.000030
0 1853 0.000265
0 1854 0.000128
0 1855 0.000298
0 1856 0.000167
0 1859 0.000101
0 1861 0.000140
0 1867 0.000024
0 1868 0.000143
0 1869 0.000006
0 1871 0.000128
0 1872 0.000006
0 1874 0.000006
0 1876 0.000006
0 1884 0.000024
0 1902 0.000033
0 1903 0.000205
0 1904 0.000149
0 1905 0.001238
0 1906 0.000012
0 1907 0.000006
0 1917 0.000006
0 1918 0.000003
0 1924 0.000024
0 1938 0.000006
0 1939 0.000018
0 1949 0.000143
0 1954 0.000006
0 1956 0.000006
0 1958 0.000131
0 1962 0.000116
0 1964 0.000012
0 1966 0.000018
0 1983 0.000006
0 1985 0.000146
0 1986 0.000006
0 1987 0.000006
0 1988 0.000116
0 1989 0.000003
0 1992 0.000012
0 1993 0.000012
0 1996 0.000018
0 1997 0.000006
0 1998 0.000015
0 1999 0.000006
0 2001 0.000030
0 2003 0.000012
0 2007 0.000012
0 2008 0.000122
0 2010 0.000003
0 2011 0.000122
0 2012 0.000244
0 2015 0.000006
0 2017 0.000006
0 2019 0.000006
0 2020 0.000024
0 2021 0.000012
0 2022 0.000012
0 2025 0.000054
0 2026 0.000006
0 2027 0.000012
0 2028 0.000036
0 2029 0.000012
0 2030 0.000488
0 2031 0.000024
0 2033 0.000961
0 2034 0.000426
0 2036 0.000265
0 2037 0.000607
0 2038 0.001381
0 2039 0.000149
0 2040 0.000012
0 2041 0.000051
0 2042 0.000018
0 2049 0.000006
0 2055 0.000015
0 2056 0.000006
0 2065 0.000122
0 2070 0.000048
0 2071 0.000015
0 2072 0.000030
0 2079 0.000167
0 2080 0.000024
0 2083 0.000006
0 2084 0.000012
0 2088 0.000018
0 2089 0.000012
0 2094 0.000125
0 2095 0.000006
0 2096 0.000006
0 2100 0.000018
0 2102 0.000149
0 2104 0.000289
0 2105 0.000012
0 2106 0.000018
0 2107 0.000122
0 2108 0.000030
0 2109 0.000006
0 2110 0.000634
0 2115 0.000122
0 2116 0.000012
0 2117 0.000006
0 2118 0.000006
0 2120 0.000021
0 2121 0.000006
0 2122 0.000128
0 2124 0.000012
0 2127 0.000006
0 2129 0.000006
0 2131 0.000006
0 2132 0.000009
0 2134 0.000024
0 2135 0.000036
0 2136 0.000006
0 2138 0.000003
0 2139 0.000012
0 2151 0.000003
0 2152 0.000182
0 2154 0.000027
0 2156 0.000155
0 2158 0.000259
0 2159 0.000018
0 2162 0.000012
0 2165 0.000012
0 2166 0.000018
0 2172 0.000006
0 2175 0.000006
0 2179 0.000158
0 2180 0.000006
0 2191 0.000012
0 2194 0.000074
0 2195 0.000092
0 2196 0.000033
0 2197 0.000149
0 2198 0.000018
0 2199 0.000116
0 2201 0.000006
0 2210 0.000137
0 2211 0.000006
0 2219 0.000268
0 2220 0.000006
0 2222 0.000134
0 2223 0.000411
0 2224 0.000372
0 2225 0.000003
0 2226 0.000661
0 2227 0.000351
0 2231 0.000045
0 2232 0.000012
0 2233 0.000057
0 2237 0.000092
0 2238 0.000048
0 2239 0.000259
0 2240 0.000006
0 2242 0.000003
0 2249 0.000006
0 2251 0.000006
0 2259 0.000012
0 2260 0.000006
0 2265 0.000012
0 2281 0.000003
0 2296 0.000012
0 2297 0.000018
0 2298 0.000188
0 2300 0.000018
0 2301 0.000006
0 2315 0.000134
0 2320 0.000030
0 2327 0.000006
0 2330 0.000006
0 2333 0.000012
0 2340 0.000012
0 2342 0.000012
0 2355 0.000018
0 2363 0.000009
0 2364 0.000286
0 2365 0.000253
0 2366 0.000161
0 2369 0.000006
0 2370 0.000705
0 2371 0.000780
0 2372 0.000768
0 2373 0.001253
0 2374 0.000390
0 2375 0.000024
0 2377 0.000018
0 2378 0.000030
0 2379 0.000030
0 2380 0.000262
0 2382 0.000247
0 2384 0.000018
0 2392 0.000024
0 2393 0.000018
0 2394 0.000006
0 2416 0.000012
0 2420 0.000012
0 2421 0.000012
0 2433 0.000012
0 2434 0.000012
0 2436 0.000113
0 2442 0.000006
0 2443 0.000054
0 2445 0.000018
0 2448 0.000006
0 2467 0.000021
0 2470 0.000012
0 2479 0.000006
0 2480 0.000170
0 2481 0.000039
0 2486 0.000012
0 2488 0.000006
0 2491 0.000012
0 2492 0.000003
0 2493 0.000006
0 2494 0.000137
0 2497 0.000506
0 2498 0.001143
0 2500 0.000729
0 2503 0.000012
0 2504 0.000696
0 2518 0.000006
0 2521 0.000018
0 2530 0.000012
0 2531 0.000042
0 2532 0.000012
0 2535 0.000003
0 2543 0.000015
0 2545 0.000018
0 2547 0.000238
0 2558 0.000012
0 2560 0.000146
0 2562 0.000146
0 2568 0.000006
0 2574 0.000024
0 2578 0.000006
0 2581 0.000003
0 2587 0.000003
0 2588 0.000003
0 2589 0.000057
0 2590 0.000128
0 2591 0.000170
0 2592 0.000024
0 2596 0.000128
0 2600 0.000003
0 2601 0.000006
0 2602 0.000045
0 2605 0.000015
0 2607 0.000012
0 2608 0.000247
0 2609 0.000018
0 2610 0.001354
0 2611 0.000033
0 2616 0.000018
0 2622 0.000015
0 2623 0.000006
0 2627 0.000101
0 2630 0.000030
0 2632 0.000262
0 2634 0.000390
0 2635 0.000137
0 2637 0.000006
0 2641 0.000003
0 2645 0.000012
0 2647 0.000193
0 2648 0.000244
0 2651 0.000247
0 2652 0.000006
0 2653 0.000024
0 2654 0.000024
0 2655 0.000015
0 2656 0.000006
0 2659 0.000110
0 2661 0.000116
0 2662 0.000033
0 2665 0.000006
0 2666 0.000125
0 2667 0.000128
0 2668 0.000128
0 2669 0.000048
0 2670 0.000137
0 2672 0.000006
0 2674 0.000137
0 2677 0.000122
0 2681 0.000003
0 2683 0.000006
0 2684 0.000006
0 2700 0.000012
0 2701 0.000003
0 2702 0.000003
0 2703 0.000018
0 2704 0.000006
0 2705 0.000006
0 2706 0.000003
0 2707 0.000039
0 2708 0.000006
0 2710 0.000003
0 2715 0.000003
0 2717 0.000012
0 2720 0.000143
0 2723 0.000003
0 2727 0.000006
0 2728 0.000027
0 2742 0.000003
0 2745 0.000006
0 2753 0.000003
0 2763 0.000003
0 2773 0.000006
0 2784 0.000012
0 2791 0.000030
0 2799 0.000006
0 2803 0.000006
0 2804 0.000051
0 2806 0.000006
0 2807 0.000006
0 2808 0.000137
0 2809 0.000003
0 2810 0.000006
0 2815 0.000006
0 2816 0.000006
0 2817 0.000149
0 2819 0.000024
0 2821 0.000015
0 2823 0.000030
0 2825 0.000274
0 2826 0.000024
0 2828 0.000122
0 2829 0.000003
0 2830 0.000003
0 2831 0.000060
0 2832 0.000006
0 2833 0.000018
0 2834 0.000006
0 2835 0.000006
0 2836 0.000265
0 2837 0.000003
0 2839 0.000122
0 2840 0.000250
0 2841 0.000128
0 2842 0.000158
0 2845 0.000018
0 2846 0.000006
0 2847 0.000256
0 2850 0.000006
0 2852 0.000042
0 2853 0.000140
0 2854 0.000381
0 2855 0.000012
0 2856 0.000006
0 2858 0.000003
0 2859 0.000390
0 2861 0.000012
0 2862 0.000006
0 2863 0.000003
0 2864 0.000006
0 2865 0.000619
0 2866 0.000137
0 2867 0.000012
0 2868 0.000006
0 2869 0.000143
0 2871 0.000164
0 2872 0.000128
0 2873 0.000569
0 2874 0.000018
0 2875 0.000018
0 2877 0.000024
0 2878 0.000012
0 2879 0.000018
0 2880 0.000012
0 2881 0.000137
0 2883 0.000161
0 2884 0.000048
0 2885 0.000182
0 2887 0.000006
0 2888 0.000006
0 2889 0.000012
0 2890 0.000024
0 2891 0.000241
0 2893 0.000277
0 2894 0.000003
0 2895 0.000012
0 2896 0.000006
0 2898 0.000152
0 2899 0.000125
0 2900 0.000518
0 2901 0.000679
0 2902 0.000012
0 2903 0.000149
0 2904 0.000113
0 2905 0.000113
0 2906 0.000140
0 2907 0.000018
0 2908 0.000015
0 2909 0.000012
0 2910 0.000313
0 2911 0.000012
0 2912 0.000387
0 2913 0.000003
0 2914 0.000006
0 2916 0.000060
0 2917 0.000006
0 2918 0.000048
0 2919 0.000185
0 2920 0.000137
0 2921 0.000074
0 2922 0.000063
0 2923 0.000024
0 2924 0.000015
0 2925 0.000018
0 2926 0.000182
0 2927 0.000307
0 2928 0.000003
0 2929 0.000214
0 2930 0.000256
0 2931 0.000039
0 2932 0.000262
0 2933 0.000146
0 2934 0.000006
0 2935 0.000003
0 2936 0.000182
0 2940 0.000030
0 2941 0.000116
0 2942 0.000012
0 2943 0.000006
0 2945 0.000006
0 2946 0.000265
0 2947 0.000068
0 2948 0.000006
0 2949 0.000128
0 2950 0.000006
0 2951 0.000051
0 2952 0.000054
0 2953 0.000006
0 2954 0.000009
0 2955 0.000122
0 2956 0.000006
0 2989 0.000003
0 2992 0.000006
0 2993 0.000012
0 2994 0.000003
0 2995 0.000018
0 2996 0.000009
0 2997 0.000018
0 2998 0.000170
0 2999 0.000065
0 3000 0.000006
0 3001 0.000012
0 3002 0.000030
0 3004 0.000006
0 3005 0.000146
0 3008 0.000122
0 3009 0.000244
0 3010 0.000015
0 3011 0.000116
0 3013 0.000012
0 3014 0.000012
0 3016 0.000134
0 3017 0.000006
0 3018 0.000003
0 3019 0.000039
0 3020 0.000003
0 3021 0.000003
0 3023 0.000006
0 3025 0.000176
0 3027 0.000006
0 3028 0.000161
0 3029 0.000018
0 3032 0.000003
0 3033 0.000018
0 3036 0.000003
0 3040 0.000006
0 3041 0.000006
0 3042 0.000060
0 3043 0.000080
0 3044 0.000012
0 3045 0.000030
0 3046 0.000107
0 3047 0.000027
0 3049 0.000006
0 3050 0.000006
0 3052 0.000122
0 3053 0.000006
0 3056 0.000176
0 3057 0.000006
0 3058 0.000146
0 3059 0.000015
0 3060 0.000006
0 3061 0.000015
0 3063 0.000015
0 3064 0.000033
0 3066 0.000003
0 3067 0.000012
0 3070 0.000348
0 3072 0.000006
0 3073 0.000155
0 3074 0.000006
0 3075 0.000051
0 3076 0.000003
0 3077 0.000006
0 3078 0.000015
0 3079 0.000012
0 3080 0.000152
0 3082 0.000012
0 3083 0.000009
0 3084 0.000012
0 3085 0.000012
0 3086 0.000018
0 3088 0.000003
0 3089 0.000009
0 3090 0.000122
0 3092 0.000006
0 3093 0.000039
0 3094 0.000036
0 3095 0.000015
0 3097 0.000220
0 3098 0.000152
0 3100 0.000024
0 3102 0.000006
0 3104 0.000131
0 3105 0.000134
0 3107 0.000006
0 3109 0.000006
0 3111 0.000006
0 3112 0.000024
0 3113 0.000003
0 3114 0.000006
0 3117 0.000018
0 3119 0.000119
0 3125 0.000226
0 3126 0.000012
0 3127 0.000068
0 3130 0.000030
0 3131 0.000015
0 3132 0.000363
0 3134 0.000006
0 3135 0.000036
0 3136 0.000003
0 3137 0.000018
0 3138 0.000012
0 3139 0.000006
0 3140 0.000018
0 3142 0.000265
0 3143 0.000006
0 3145 0.000006
0 3147 0.000012
0 3148 0.000167
0 3149 0.000006
0 3154 0.000006
0 3156 0.000134
0 3157 0.000012
0 3158 0.000012
0 3160 0.000006
0 3161 0.000113
0 3162 0.000149
0 3165 0.000125
0 3166 0.000006
0 3167 0.000161
0 3168 0.000006
0 3169 0.000012
0 3170 0.000006
0 3171 0.000006
0 3172 0.000018
0 3173 0.000024
0 3174 0.000006
0 3175 0.000086
0 3176 0.000006
0 3177 0.000071
0 3178 0.000012
0 3179 0.000039
0 3180 0.000301
0 3181 0.000137
0 3183 0.000006
0 3184 0.000006
0 3185 0.000042
0 3186 0.000006
0 3187 0.000006
0 3188 0.000074
0 3189 0.000074
0 3190 0.000006
0 3191 0.000012
0 3192 0.000027
0 3195 0.000006
0 3196 0.000006
0 3197 0.000036
0 3198 0.000012
0 3199 0.000006
0 3200 0.000030
0 3201 0.000024
0 3202 0.000024
0 3203 0.000006
0 3204 0.000012
0 3205 0.000012
0 3206 0.000042
0 3207 0.000006
0 3208 0.000036
0 3209 0.000018
0 3210 0.000012
0 3211 0.000006
0 3212 0.000012
0 3213 0.000024
0 3214 0.000030
0 3216 0.000006
0 3217 0.000030
0 3219 0.000006
0 3222 0.000068
0 3223 0.000006
0 3224 0.000170
0 3225 0.000342
0 3226 0.000006
0 3227 0.000012
0 3228 0.000012
0 3229 0.000116
0 3230 0.000176
0 3231 0.000268
0 3232 0.000012
0 3233 0.000045
0 3234 0.000068
0 3236 0.000006
0 3238 0.000024
0 3240 0.000003
0 3241 0.000232
0 3242 0.000378
0 3244 0.000024
0 3245 0.000006
0 3246 0.000113
0 3247 0.000021
0 3248 0.000128
0 3257 0.000119
0 3258 0.000131
0 3259 0.000012
0 3260 0.000128
0 3261 0.000128
0 3262 0.000122
0 3263 0.000217
0 3264 0.000003
0 3266 0.000405
0 3267 0.000122
0 3270 0.000006
0 3274 0.000006
0 3275 0.000006
0 3278 0.000113
0 3279 0.000030
0 3280 0.000006
0 3282 0.000262
0 3283 0.000113
0 3284 0.000253
0 3292 0.000122
0 3297 0.000006
0 3299 0.000006
0 3300 0.000054
0 3303 0.000223
0 3304 0.000006
0 3305 0.000125
0 3306 0.000095
0 3307 0.000119
0 3308 0.000021
0 3309 0.000134
0 3312 0.000128
0 3323 0.000003
0 3325 0.000006
0 3326 0.000006
0 3327 0.000152
0 3328 0.000012
0 3329 0.000009
0 3330 0.000152
0 3331 0.000006
0 3332 0.000006
0 3336 0.000003
0 3339 0.000006
0 3340 0.000122
0 3341 0.000006
0 3345 0.000006
0 3346 0.000006
0 3347 0.000006
0 3348 0.000018
0 3352 0.000006
0 3353 0.000036
0 3354 0.000167
0 3355 0.000268
0 3356 0.000009
0 3358 0.000134
0 3359 0.000012
0 3360 0.000018
0 3361 0.000021
0 3362 0.000006
0 3363 0.000006
0 3364 0.000003
0 3367 0.000283
0 3368 0.000006
0 3371 0.000006
0 3372 0.000030
0 3373 0.000018
0 3374 0.000485
0 3376 0.000021
0 3377 0.000280
0 3378 0.000006
0 3379 0.000057
0 3381 0.000024
0 3382 0.000006
0 3383 0.000003
0 3385 0.000012
0 3386 0.000006
0 3387 0.000012
0 3388 0.000012
0 3389 0.000006
0 3390 0.000009
0 3395 0.000006
0 3396 0.000015
0 3397 0.000006
0 3398 0.000188
0 3399 0.000018
0 3400 0.000006
0 3401 0.000006
0 3402 0.000244
0 3406 0.000012
0 3409 0.000018
0 3413 0.000006
0 3414 0.000405
0 3415 0.000012
0 3416 0.000119
0 3417 0.000006
0 3418 0.000006
0 3422 0.000003
0 3423 0.000274
0 3424 0.000009
0 3426 0.000006
0 3427 0.000673
0 3428 0.000295
0 3429 0.000027
0 3430 0.000357
0 3431 0.000286
0 3432 0.000381
0 3434 0.000786
0 3435 0.000051
0 3437 0.000170
0 3438 0.001345
0 3439 0.000405
0 3440 0.000485
0 3441 0.000048
0 3444 0.000006
0 3445 0.000012
0 3446 0.000006
0 3447 0.000006
0 3448 0.000012
0 3449 0.000045
0 3450 0.000071
0 3451 0.000006
0 3452 0.000003
0 3454 0.000006
0 3455 0.000030
0 3456 0.000140
0 3460 0.000003
0 3461 0.000018
0 3462 0.000182
0 3463 0.000155
0 3464 0.000006
0 3465 0.000018
0 3466 0.000351
0 3468 0.000122
0 3469 0.000563
0 3471 0.000134
0 3472 0.000411
0 3475 0.000143
0 3476 0.000116
0 3478 0.000012
0 3479 0.000003
0 3480 0.000012
0 3481 0.000140
0 3483 0.000006
0 3485 0.000360
0 3486 0.000006
0 3491 0.000131
0 3492 0.000286
0 3493 0.000006
0 3494 0.000152
0 3497 0.000006
0 3498 0.000003
0 3499 0.000146
0 3500 0.000238
0 3501 0.000021
0 3502 0.000232
0 3503 0.000280
0 3504 0.000366
0 3505 0.000250
0 3506 0.000372
0 3507 0.000024
0 3508 0.000256
0 3510 0.000199
0 3511 0.000006
0 3515 0.000441
0 3516 0.000140
0 3518 0.000048
0 3520 0.000036
0 3521 0.000310
0 3522 0.000006
0 3523 0.000006
0 3524 0.000140
0 3526 0.000595
0 3527 0.000006
0 3528 0.000092
0 3529 0.000003
0 3530 0.000006
0 3531 0.000021
0 3533 0.000012
0 3534 0.000274
0 3535 0.000176
0 3536 0.000068
0 3537 0.000182
0 3540 0.000134
0 3541 0.000149
0 3542 0.000021
0 3543 0.000012
0 3581 0.000018
0 3584 0.000006
0 3585 0.000012
0 3586 0.000042
0 3587 0.000146
0 3588 0.000006
0 3589 0.000006
0 3590 0.000140
0 3592 0.000006
0 3595 0.000003
0 3597 0.000030
0 3599 0.000006
0 3601 0.000012
0 3603 0.000006
0 3605 0.000006
0 3607 0.000006
0 3608 0.000030
0 3611 0.000027
0 3613 0.000006
0 3615 0.000039
0 3618 0.000003
0 3622 0.000003
0 3624 0.000006
0 3626 0.000006
0 3629 0.000006
0 3630 0.000006
0 3632 0.000185
0 3633 0.000006
0 3634 0.000134
0 3635 0.000015
0 3636 0.000003
0 3637 0.000006
0 3640 0.000006
0 3641 0.000006
0 3642 0.000006
0 3643 0.000006
0 3644 0.000009
0 3647 0.000021
0 3648 0.000012
0 3649 0.000060
0 3650 0.000071
0 3651 0.000140
0 3652 0.000021
0 3654 0.000003
0 3655 0.000128
0 3656 0.000045
0 3657 0.000024
0 3658 0.000039
0 3659 0.000006
0 3660 0.000110
0 3671 0.000003
0 3678 0.000009
0 3681 0.000030
0 3711 0.000271
0 3712 0.000012
0 3713 0.000030
0 3714 0.000164
0 3715 0.000390
0 3716 0.000235
0 3717 0.000003
0 3718 0.000003
0 3719 0.000280
0 3721 0.000333
0 3722 0.000006
0 3723 0.000048
0 3724 0.000003
0 3725 0.000256
0 3726 0.000009
0 3727 0.000265
0 3728 0.000006
0 3729 0.000128
0 3730 0.000006
0 3731 0.000161
0 3732 0.000024
0 3733 0.000018
0 3735 0.000006
0 3736 0.000003
0 3737 0.000143
0 3738 0.000065
0 3740 0.000116
0 3741 0.000006
0 3742 0.000122
0 3743 0.000024
0 3744 0.000006
0 3745 0.000235
0 3746 0.000036
0 3749 0.000009
0 3750 0.000146
0 3751 0.000006
0 3752 0.000006
0 3753 0.000006
0 3754 0.000470
0 3755 0.000006
0 3757 0.000006
0 3758 0.000012
0 3759 0.000036
0 3761 0.000012
0 3762 0.000149
0 3763 0.000006
0 3764 0.000006
0 3766 0.000595
0 3767 0.000357
0 3768 0.000012
0 3769 0.000253
0 3770 0.000262
0 3771 0.000339
0 3772 0.000161
0 3773 0.000223
0 3774 0.000464
0 3776 0.000122
0 3777 0.000003
0 3778 0.000116
0 3779 0.000006
0 3780 0.000033
0 3781 0.000006
0 3782 0.000048
0 3783 0.000455
0 3784 0.000190
0 3785 0.000158
0 3786 0.000143
0 3787 0.000232
0 3788 0.000003
0 3789 0.000390
